Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7001","January","6125","Value","","100.293492","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7002","February","6125","Value","","100.358373","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7003","March","6125","Value","","100.358373","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7004","April","6125","Value","","100.638704","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7005","May","6125","Value","","101.086761","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7006","June","6125","Value","","101.77581","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7007","July","6125","Value","","102.041775","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7008","August","6125","Value","","102.462496","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7009","September","6125","Value","","102.219084","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7010","October","6125","Value","","102.573704","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7011","November","6125","Value","","102.717763","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230122","Consumer Prices, General Indices (2015 = 100), median","7012","December","6125","Value","","102.785023","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7001","January","6125","Value","","103.068236","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7002","February","6125","Value","","103.442011","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7003","March","6125","Value","","103.442011","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7004","April","6125","Value","","103.815785","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7005","May","6125","Value","","103.722341","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7006","June","6125","Value","","103.722341","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7007","July","6125","Value","","103.815785","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7008","August","6125","Value","","104.002672","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7009","September","6125","Value","","104.656777","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7010","October","6125","Value","","104.937107","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7011","November","6125","Value","","105.404325","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230122","Consumer Prices, General Indices (2015 = 100), median","7012","December","6125","Value","","105.684656","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7001","January","6125","Value","","106.619091","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7002","February","6125","Value","","107.386924","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7003","March","6125","Value","","107.183758","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7004","April","6125","Value","","107.183758","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7005","May","6125","Value","","107.361068","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7006","June","6125","Value","","106.031244","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7007","July","6125","Value","","106.208554","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7008","August","6125","Value","","106.385864","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7009","September","6125","Value","","106.829138","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7010","October","6125","Value","","107.006448","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7011","November","6125","Value","","107.272413","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230122","Consumer Prices, General Indices (2015 = 100), median","7012","December","6125","Value","","107.361068","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7001","January","6125","Value","","106.829138","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7002","February","6125","Value","","107.095103","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7003","March","6125","Value","","107.361068","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7004","April","6125","Value","","107.361068","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7005","May","6125","Value","","107.627032","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7006","June","6125","Value","","107.627032","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7007","July","6125","Value","","107.949003","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7008","August","6125","Value","","108.774014","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7009","September","6125","Value","","110.198895","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230122","Consumer Prices, General Indices (2015 = 100), median","7010","October","6125","Value","","110.989579","E","Estimated value","base year is 2015"
